n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_std_easy,accuracy_mean_hard,accuracy_std_hard,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_combo_extreme,accuracy_std_combo_extreme,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split1_classic,accuracy_std_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_std_split1_classic_extreme,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split4_extreme,accuracy_std_split4_extreme,accuracy_mean_split2_classic,accuracy_std_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_std_split2_classic_extreme,accuracy_mean_split9,accuracy_std_split9,accuracy_mean_split9_extreme,accuracy_std_split9_extreme,accuracy_mean_split4_classic,accuracy_std_split4_classic,accuracy_mean_split4_classic_extreme,accuracy_std_split4_classic_extreme
199,Hostility,bupa,0.730672268907563,0.0869108277778396,0.701512605042017,0.0777388392939814,0.719327731092437,0.0999171875011272,0.727983193277311,0.0846560051307731,0.739495798319328,0.0801698093443692,0.716386554621849,0.0936565418687888,0.725042016806723,0.0767607182322935,0.725042016806723,0.0701442173079406,0.719327731092437,0.084148381012766,0.727731092436975,0.0724673193215655,0.733949579831933,0.0868575013073171,0.719075630252101,0.0851697704071732,0.71655462184874,0.0919075322488213,0.724705882352941,0.0758035156110553,0.73655462184874,0.0760464221470528,0.739411764705882,0.0758668878154883
average,Hostility,hill_valley_without_noise_traintest,0.577538612654112,0.0477688532170405,0.618329494648422,0.0499009045362325,0.62426737569435,0.0581962998997607,0.619556293185205,0.0588123930920562,0.6286695569706,0.0548971674299527,0.629834033328817,0.063840810039522,0.627013277333695,0.049656107200658,0.632435306868988,0.0607514893057726,0.626578038206205,0.0508199287283823,0.636287088470397,0.0623280985546926,0.627024115973445,0.0525159213372809,0.636581425281127,0.0529069950504224,0.62842128437881,0.0552725430399146,0.637484419455358,0.0660234939221823,0.627317436661699,0.05663367647799,0.638598089689744,0.0566012183617247
9,Hostility,hill_valley_without_noise_traintest,0.579162715079258,0.0474079530590934,0.607214469584067,0.0473101293581684,0.616291830375288,0.0473272622805212,0.603048367429888,0.0510175572121766,0.609639615228289,0.0568119735242475,0.606367700853543,0.0333881957242762,0.596524861129928,0.0631089246737353,0.602255791898117,0.0525464791713565,0.610472835659125,0.0589547462708242,0.610486383958813,0.0529148169851201,0.61711827665628,0.0454129319593862,0.626134670098903,0.0576092048671459,0.616318926974665,0.0551061205526445,0.618784717517952,0.0475783207203857,0.604769001490313,0.0491558979532974,0.619570518899878,0.0407988879962437
19,Hostility,hill_valley_without_noise_traintest,0.580016257959626,0.0528084633544844,0.620356320281805,0.0554373295044864,0.628688524590164,0.0449249356887701,0.613819265682157,0.0554172456562409,0.618703427719821,0.04905430500175,0.617084405907059,0.0389434373335189,0.623702750304837,0.0601088014458026,0.637718466332475,0.0528834333681362,0.617084405907059,0.0488005521174963,0.62283565912478,0.0576106567981178,0.618723750169354,0.0494260591290085,0.631953664815066,0.048966670363052,0.623682427855304,0.0600957482750416,0.626927245630673,0.0745648988966624,0.608826717246986,0.0596219200141098,0.633606557377049,0.0503221824643604
29,Hostility,hill_valley_without_noise_traintest,0.575890800704512,0.0509085465969193,0.617897303888362,0.0525759881114094,0.627814659260263,0.0596061102124062,0.609639615228289,0.0610490791299605,0.625321772117599,0.0588666302457562,0.621203089012329,0.0572920520877986,0.617917626337895,0.0496186225153264,0.626988212979271,0.0524474107234979,0.628627557241566,0.0480086356698816,0.620322449532584,0.071514533034142,0.622022761143476,0.0546759838001355,0.630300772253082,0.0448525260592151,0.630293998103238,0.0480346638734238,0.64011651537732,0.0771326871583424,0.624502099986452,0.0491587010932056,0.623668879555616,0.0557041032320811
39,Hostility,hill_valley_without_noise_traintest,0.574231133992684,0.0469935490495116,0.627821433410107,0.0623464597364157,0.634426229508197,0.0580077183780594,0.611258637041051,0.0683783548762922,0.627814659260263,0.051517940795457,0.630273675653706,0.0561631128237465,0.623729846904214,0.0388809089087942,0.625362417016664,0.0570420352591,0.620383416881181,0.0409970151900456,0.626934019780518,0.0728058951707992,0.617890529738518,0.055307180765596,0.625369191166509,0.0397530453307578,0.634412681208508,0.0487002254734219,0.635178160140902,0.0718734797796747,0.631926568215689,0.0560648952091529,0.630253353204173,0.0579874331387279
49,Hostility,hill_valley_without_noise_traintest,0.575897574854356,0.0468363781821958,0.622869529874001,0.0603598993302427,0.631953664815066,0.0632899655637145,0.612091857471887,0.0648884828894868,0.628654653840943,0.0542236061556728,0.615397642595854,0.0677470774772872,0.627015309578648,0.0425051617969252,0.631127218534074,0.0557436760261014,0.615438287494919,0.0490830717968293,0.63023303075464,0.0711230480954811,0.618723750169354,0.0529737478303509,0.626994987129115,0.0480326666549065,0.626981438829427,0.0572009580984609,0.634378810459287,0.0722322335154677,0.621175992412952,0.0550114523906361,0.629433681073025,0.0585774546214176
59,Hostility,hill_valley_without_noise_traintest,0.584968161495732,0.0478151345881205,0.623695976154993,0.0536976716721183,0.62535564286682,0.0592914320597413,0.620383416881181,0.0603095378264059,0.634412681208508,0.05732679466954,0.631899471616312,0.0663542064447039,0.622889852323533,0.0394122091055402,0.630300772253082,0.0533530066361451,0.62123695976155,0.0494199604525704,0.639310391545861,0.0633385002826069,0.622862755724157,0.0505553738343127,0.630273675653706,0.0468836475174637,0.62863433139141,0.0492244577153975,0.637664273133722,0.0724267597184848,0.623695976154993,0.0558306217316899,0.63851781601409,0.0595873394756898
69,Hostility,hill_valley_without_noise_traintest,0.577543693266495,0.0436126672941823,0.61791085218805,0.0499590292772979,0.624542744885517,0.0534099151353541,0.625321772117599,0.0615043149960168,0.625321772117599,0.0527542425274452,0.632705595447771,0.0738956427922963,0.625375965316353,0.0410322010901628,0.636864923452107,0.0684540286428985,0.625369191166509,0.0527338552183761,0.630253353204173,0.0600511035211817,0.624522422435984,0.0474123366496399,0.635212030890123,0.0522945258046249,0.627814659260263,0.0530949588856136,0.627767240211353,0.0696554092890776,0.628647879691099,0.0480432849813387,0.638511041864246,0.0538710718845654
79,Hostility,hill_valley_without_noise_traintest,0.5759043490042,0.0478621931258919,0.622056631892697,0.0446526257056352,0.622883078173689,0.0514541460649815,0.627801110960574,0.0560908624682008,0.631100121934697,0.05412907029705,0.631865600867091,0.0758605865449379,0.623729846904214,0.0447257995881401,0.637691369733098,0.0619144877183631,0.627022083728492,0.0468604989271526,0.638511041864246,0.063209251830109,0.625348868716976,0.0523026392418802,0.636885245901639,0.0498179866530017,0.625328546267443,0.055508420245904,0.633538815878607,0.0702822974126511,0.626981438829427,0.0551749803406718,0.647601950955155,0.0543747096723813
