n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_std_easy,accuracy_mean_hard,accuracy_std_hard,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_combo_extreme,accuracy_std_combo_extreme,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split1_classic,accuracy_std_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_std_split1_classic_extreme,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split4_extreme,accuracy_std_split4_extreme,accuracy_mean_split2_classic,accuracy_std_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_std_split2_classic_extreme,accuracy_mean_split9,accuracy_std_split9,accuracy_mean_split9_extreme,accuracy_std_split9_extreme,accuracy_mean_split4_classic,accuracy_std_split4_classic,accuracy_mean_split4_classic_extreme,accuracy_std_split4_classic_extreme
79,LSC,hill_valley_without_noise_traintest,0.589886194282618,0.0583613306710612,0.637650724834033,0.0580494885128016,0.631106896084541,0.0605759615035548,0.631953664815066,0.0615964111839782,0.636031703021271,0.0597189151123633,0.612132502370953,0.0615747329399387,0.631100121934697,0.063878920410998,0.63107302533532,0.0691373481755093,0.627760466061509,0.0687960859956225,0.623655331255927,0.0539482035358086,0.626141444248747,0.0524697197529246,0.621203089012329,0.0513001397661035,0.639351036444926,0.0550826878004822,0.610493158108657,0.0682804020813873,0.627807885110419,0.0544205595319075,0.631872375016935,0.0650597762633494
89,LSC,hill_valley_without_noise_traintest,0.59483132366888,0.0584276561125688,0.642602628370139,0.0578496924173942,0.635252675789188,0.0530816318794373,0.628647879691099,0.0624648324604863,0.635212030890123,0.0537261407230175,0.612105405771576,0.0716151386207828,0.636851375152418,0.0700877592540289,0.633572686627828,0.066927699977176,0.631066251185476,0.0648628752483057,0.625301449668067,0.056335301148359,0.630273675653706,0.0529641338641293,0.612945400352256,0.0582675956682623,0.641816826988213,0.0588779693479568,0.616244411326379,0.0675389722700579,0.634412681208508,0.0520442433370661,0.632692047148083,0.067929399638819
99,LSC,hill_valley_without_noise_traintest,0.590726188863298,0.0523929685510682,0.641755859639615,0.0627271416810022,0.632753014496681,0.0597373850316491,0.625335320417288,0.0623134140984818,0.631926568215689,0.0546854688401076,0.604714808291559,0.0615980861614997,0.64179650453868,0.0675845311433646,0.630260127354017,0.0651125172729065,0.631906245766156,0.0615832924693699,0.626141444248747,0.0540281327726883,0.633579460777672,0.0525538260643121,0.620363094431649,0.0587507435550047,0.64100392900691,0.0559181188592931,0.613751524183715,0.0671185799167771,0.630293998103238,0.0549541184885232,0.636810730253353,0.0727552467510715
109,LSC,hill_valley_without_noise_traintest,0.592365533125593,0.0591262973468143,0.640109741227476,0.0612496042169134,0.635225579189812,0.0599417109386105,0.622876304023845,0.0577850683723427,0.640157160276385,0.0618074758300612,0.612125728221108,0.0611019287017689,0.634365262159599,0.073211615517926,0.626148218398591,0.06085756539701,0.632705595447771,0.0686720398450928,0.631906245766156,0.0550713597848683,0.634392358758976,0.0526021975441233,0.621182766562796,0.0588395344358529,0.636864923452107,0.0571676102508856,0.614584744614551,0.0609546792029953,0.630273675653706,0.0547952048467197,0.634338165560222,0.0717248120783168
119,LSC,hill_valley_without_noise_traintest,0.592379081425281,0.0598118180460475,0.649180327868853,0.0606222854340648,0.636878471751795,0.0588009404300402,0.627834981709795,0.0534162078322897,0.635218805039967,0.0591988390448173,0.622002438693944,0.069400547098469,0.635212030890123,0.0667126937655436,0.628614008941878,0.0627437866858189,0.631079799485165,0.0629154391474163,0.631059477035632,0.0604015829855312,0.63439913290882,0.0575292368385239,0.618710201869665,0.05610911268517,0.634392358758976,0.0588658026244604,0.616244411326379,0.0610529438732539,0.629454003522558,0.0567571443869398,0.631872375016935,0.0725663483549341
129,LSC,hill_valley_without_noise_traintest,0.592379081425281,0.0607016582983261,0.644255520932123,0.0504633825026835,0.639364584744615,0.0545948106524811,0.623695976154993,0.0627369991780458,0.637691369733098,0.0586516223037283,0.621203089012329,0.0624874417835499,0.634378810459287,0.0671164775002548,0.622015986993632,0.0636694316064092,0.632725917897304,0.0572717150130669,0.629406584473649,0.0579018786462413,0.636052025470803,0.0589978993482578,0.619536648150657,0.0601100123248456,0.641010703156754,0.0546474604879001,0.620363094431649,0.0664011122771452,0.633579460777672,0.0522547344815203,0.642595854220295,0.0730452319368836
139,LSC,hill_valley_without_noise_traintest,0.587433952039019,0.0580888433570035,0.649193876168541,0.0543750167726635,0.638524590163934,0.0553317016563888,0.624495325836608,0.0690820097098154,0.636038477171115,0.05775471873576,0.620376642731337,0.0605759008998065,0.631899471616312,0.0699219191126852,0.627807885110419,0.0636548569758818,0.629420132773337,0.0617895656967475,0.63107302533532,0.054239642463892,0.637704918032787,0.0553990344249172,0.619523099850969,0.0570489533569682,0.641837149437746,0.0529386776654757,0.62283565912478,0.0667522039232735,0.635225579189812,0.0505979849923727,0.638477171115025,0.069602446014168
149,LSC,hill_valley_without_noise_traintest,0.593225850155805,0.0537583678199996,0.646714537325566,0.0547515773815536,0.641010703156754,0.0517860231854772,0.625328546267443,0.0689258526580835,0.638524590163934,0.0508928838162765,0.616257959626067,0.0635135128039344,0.638511041864246,0.0628480332752303,0.62944045522287,0.0635116984767929,0.631892697466468,0.0575657051967169,0.626107573499526,0.0596649798105368,0.636871697601951,0.056466088913292,0.623662105405772,0.0558792978399137,0.641830375287901,0.0577722866903697,0.621162444113264,0.0702101131612346,0.633586234927517,0.051929493555111,0.640949735808156,0.0721113124425289
159,LSC,hill_valley_without_noise_traintest,0.59074651131283,0.0547850310199323,0.64756130605609,0.051413948301261,0.642650047419049,0.0563062202435784,0.618730524319198,0.0662957315844123,0.636858149302263,0.0554338527805678,0.617077631757214,0.0630456607558384,0.633552364178296,0.0682611692532207,0.635225579189812,0.062416559040424,0.631066251185476,0.0587284611555739,0.631066251185476,0.0580616857866552,0.636858149302263,0.0653717592483254,0.623682427855304,0.0526944469324159,0.637698143882943,0.0591428591542912,0.621169218263108,0.0683270545790809,0.636065573770492,0.0528074244392814,0.640130063677008,0.070176706416508
169,LSC,hill_valley_without_noise_traintest,0.589086844601003,0.0588085554817048,0.645901639344262,0.0580299313417709,0.640184256875762,0.0510571428171859,0.62039696518087,0.0721655103623985,0.631093347784853,0.0563432539683578,0.620369868581493,0.0653028860907298,0.62944045522287,0.0598258885713314,0.62944045522287,0.0652794530859092,0.63023303075464,0.0621202406785483,0.627767240211353,0.0558577522157791,0.636038477171115,0.060079583236835,0.622855981574312,0.0506180484728274,0.636045251320959,0.0621612241577301,0.621988890394255,0.0687211583895862,0.631933342365533,0.0532467444565814,0.636018154721582,0.0625071986046726
179,LSC,hill_valley_without_noise_traintest,0.588253624170167,0.0619586094416347,0.645068418913426,0.0596782160573505,0.638524590163934,0.0570868829627981,0.622043083593009,0.0684803986569499,0.638524590163934,0.0553227439982835,0.617883755588674,0.0665037748742573,0.633565912477984,0.0604155098274891,0.626961116379894,0.0654578792619255,0.632712369597616,0.0591509142003637,0.624461455087386,0.0590209512686549,0.63767782143341,0.058460081970811,0.622002438693944,0.0586298657734077,0.636878471751795,0.0605829305302459,0.621169218263108,0.0645654788428796,0.631113670234386,0.0524717876142453,0.634372036309443,0.0657423802754598
