n_ensemble,weights,dataset,accuracy_mean_easy,accuracy_std_easy,accuracy_mean_hard,accuracy_std_hard,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_combo_extreme,accuracy_std_combo_extreme,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split1_classic,accuracy_std_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_std_split1_classic_extreme,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split4_extreme,accuracy_std_split4_extreme,accuracy_mean_split2_classic,accuracy_std_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_std_split2_classic_extreme,accuracy_mean_split9,accuracy_std_split9,accuracy_mean_split9_extreme,accuracy_std_split9_extreme,accuracy_mean_split4_classic,accuracy_std_split4_classic,accuracy_mean_split4_classic_extreme,accuracy_std_split4_classic_extreme
199,N1,bupa,0.719075630252101,0.0758902575002468,0.675714285714286,0.0624460787101558,0.733865546218487,0.075762981363403,0.733781512605042,0.0783911461467931,0.730756302521008,0.0754829980509951,0.710168067226891,0.0829977708242133,0.722100840336134,0.074781050471726,0.713361344537815,0.082194105481119,0.722100840336134,0.0721646589208294,0.718991596638656,0.0799828540500555,0.731008403361345,0.0849459808419316,0.722100840336134,0.0680517209805664,0.719243697478992,0.0717409000634397,0.701596638655462,0.0765382264152117,0.730840336134454,0.0779286106833137,0.71344537815126,0.0782931956099068
average,N1,hill_valley_without_noise_traintest,0.578704443842298,0.057952774875499,0.641892020051484,0.0570797931946316,0.625368175044032,0.0591752206241135,0.610456916406991,0.057751544860458,0.63171216637312,0.0580867011837335,0.63077564015716,0.0549656342101152,0.625839317165696,0.0595735104288896,0.620469109876711,0.0670715218482659,0.631785327191438,0.0627942179143029,0.632277130470126,0.0551870458045143,0.630274014361198,0.0604259708903672,0.634726663053787,0.0595025417699743,0.628415865058935,0.0607504231446024,0.636168540848124,0.055890376353448,0.624401165153773,0.06144341972089,0.632375355642867,0.0582923891775993
9,N1,hill_valley_without_noise_traintest,0.570078580138193,0.0633413177422096,0.628695298740008,0.0520887126469197,0.612999593551009,0.0458005392545988,0.597324210811543,0.0516310717354281,0.602221921148896,0.0550829798457523,0.612173147270018,0.0613395970457985,0.606320281804633,0.0687499731566058,0.592324888226528,0.065701993573441,0.626188863297656,0.0456263094558295,0.612904755453191,0.068794492885358,0.626161766698279,0.051175365200909,0.599762904755453,0.0511571673622817,0.605541254572551,0.0547005131291786,0.614638937813304,0.0429136443004101,0.612972496951633,0.0524548652934627,0.619577293049722,0.0496330452973587
19,N1,hill_valley_without_noise_traintest,0.580829155940929,0.0542955592186865,0.628607234792034,0.0482918626989207,0.624535970735673,0.0537710321212842,0.60799349681615,0.0542138540925576,0.624481777536919,0.0564372398279708,0.631133992683918,0.0510000643876939,0.61379216908278,0.0511021578110128,0.6039086844601,0.0622925423868214,0.616237637176534,0.0608266221560848,0.621175992412952,0.0563631231934596,0.617904078038206,0.0492623211807298,0.608013819265682,0.0462328572183794,0.626148218398591,0.0541254223999309,0.63028044980355,0.0556894706011941,0.625375965316353,0.0581430349418335,0.61707085760737,0.0652167420064729
29,N1,hill_valley_without_noise_traintest,0.578322720498577,0.0591588815307238,0.631086573635009,0.0465091907761583,0.634405907058664,0.0561454250463669,0.605541254572551,0.0588549532564852,0.629406584473649,0.0649444218355958,0.626161766698279,0.0449640877163501,0.61791085218805,0.0408053330077574,0.61547215824414,0.0678338664848952,0.625294675518223,0.0701644118701137,0.615411190895543,0.0557597355786343,0.61955697060019,0.054411193239585,0.629420132773337,0.0632462437653285,0.626988212979271,0.0560923532464493,0.626161766698279,0.0466850852004641,0.617084405907059,0.0590551528908227,0.627801110960574,0.0669466624230437
39,N1,hill_valley_without_noise_traintest,0.580788511041864,0.055833427197138,0.639344262295082,0.0509710650619652,0.631127218534074,0.0602153638148375,0.612979271101477,0.0637831589063055,0.636052025470803,0.051730709029376,0.62283565912478,0.0575676276500123,0.619536648150657,0.0588276245510149,0.619570518899878,0.0667631289735126,0.622815336675247,0.0614002936325762,0.618744072618886,0.0516928588974451,0.621230185611706,0.0531659114209786,0.628593686492345,0.0693814208466909,0.62863433139141,0.0610562547051121,0.632746240346836,0.0595081481206689,0.621196314862485,0.0486089762502074,0.633552364178296,0.0708267395514444
49,N1,hill_valley_without_noise_traintest,0.583274624034684,0.0543211736378887,0.633545590028451,0.0606324397245739,0.631933342365533,0.0584206634486492,0.612965722801788,0.0587826585463374,0.634405907058664,0.0494006675232063,0.631926568215689,0.0529799657775812,0.62283565912478,0.0609353934162869,0.617924400487739,0.0612420262735296,0.623662105405772,0.0668830678200846,0.62779433681073,0.0470193155650388,0.622056631892697,0.0587448070373292,0.635184934290747,0.0669233528028101,0.631100121934697,0.0680433747784654,0.634392358758976,0.0517293217213954,0.622822110825091,0.0571467649346187,0.632766562796369,0.0563856770416241
59,N1,hill_valley_without_noise_traintest,0.584080747866143,0.0601379520445716,0.636864923452107,0.0569014895079678,0.628600460642189,0.0664507170403964,0.616264733775911,0.061308497479884,0.631940116515377,0.0517704431831889,0.631899471616312,0.0580626135633924,0.631066251185476,0.0601331106325504,0.626161766698279,0.0631342705578242,0.625301449668067,0.0643821642209493,0.629433681073025,0.0556409354126675,0.626994987129115,0.0595839957990933,0.631899471616312,0.0631829204373724,0.632732692047148,0.071080013732165,0.628627557241566,0.0582957462512193,0.619523099850969,0.0615390507929453,0.631100121934697,0.0559175790525086
69,N1,hill_valley_without_noise_traintest,0.579149166779569,0.0598754736291048,0.638497493564558,0.0613149109152406,0.627787562660886,0.0573837287448751,0.612125728221108,0.0590917546563547,0.631113670234386,0.0529179509507894,0.629447229372714,0.0552981121771304,0.626947568080206,0.061331870603693,0.620376642731337,0.0693650671906256,0.628607234792034,0.0570829421913125,0.631899471616312,0.0557697603937445,0.622862755724157,0.0622841241246564,0.63439913290882,0.0601014427634543,0.629420132773337,0.0709344836417232,0.640170708576074,0.0543001041776171,0.626927245630673,0.0671982921160879,0.628620783091722,0.0509574992793814
79,N1,hill_valley_without_noise_traintest,0.582448177753692,0.0550188913266758,0.640983606557377,0.0649261166012858,0.625335320417288,0.0602053691133584,0.609659937677821,0.0562748705549771,0.636058799620648,0.0542720719635713,0.631093347784853,0.0531667707081443,0.631906245766156,0.0568236804589951,0.619563744750034,0.0632795363085486,0.635205256740279,0.0623803571484987,0.635198482590435,0.0603000119617015,0.629454003522558,0.0629591946867457,0.642636499119361,0.0620205405424333,0.628614008941878,0.0666231979591339,0.636031703021271,0.0587061412030168,0.623635008806395,0.0677834434110684,0.638490719414713,0.0601670635206143
89,N1,hill_valley_without_noise_traintest,0.579975613060561,0.0578587589630189,0.645935510093483,0.061326491986465,0.619536648150657,0.0586984781193625,0.609653163527977,0.0537086571597219,0.638524590163934,0.0568247450956221,0.634405907058664,0.0489325670595228,0.627780788511042,0.0641576012820864,0.61955697060019,0.0693814825776454,0.639337488145238,0.0671778508394175,0.636831052702886,0.0618746432340322,0.632725917897304,0.0634293268189138,0.637704918032787,0.0593645308043184,0.630253353204173,0.0657172826547897,0.630287223953394,0.0536039946295073,0.629420132773337,0.062643411197778,0.631913019916001,0.0622503872708565
99,N1,hill_valley_without_noise_traintest,0.576683376236282,0.0561543381851954,0.646768730524319,0.0573661240126835,0.625335320417288,0.0625485933134283,0.613798943232624,0.0543832984491067,0.631093347784853,0.0554125070791663,0.636065573770492,0.0503124256428696,0.628580138192657,0.0675456414613438,0.622862755724157,0.0719837002903168,0.631913019916001,0.0601710281317638,0.636858149302263,0.0591430315768696,0.636864923452107,0.0592514733082511,0.63935781059477,0.0576096367772873,0.628600460642189,0.0641240084390552,0.636878471751795,0.0627952948285589,0.625281127218534,0.069342829352594,0.634392358758976,0.0580444505051649
109,N1,hill_valley_without_noise_traintest,0.579162715079258,0.0577157231021452,0.653346430023032,0.0595607667211301,0.61955697060019,0.061248059150146,0.612972496951633,0.0579922096966911,0.635212030890123,0.0605088713874991,0.636052025470803,0.0521689609541884,0.632712369597616,0.0638442884755452,0.620390191031026,0.0697251733009698,0.639344262295082,0.060118526384857,0.638504267714402,0.0547268599151161,0.636031703021271,0.0613608232299099,0.63935781059477,0.0527980829396751,0.631913019916001,0.0622782460558552,0.639344262295082,0.0570171428301821,0.624475003387075,0.0617521899624615,0.636052025470803,0.0576435280870559
119,N1,hill_valley_without_noise_traintest,0.578336268798266,0.0604823658755363,0.650060967348598,0.058373013378981,0.625308223817911,0.0626771280803194,0.611333152689338,0.0527052584282986,0.634372036309443,0.0628138699549067,0.634412681208508,0.0574590242161272,0.630253353204173,0.0572032983736261,0.625328546267444,0.0654312157075905,0.637704918032787,0.0592198195830328,0.638504267714402,0.054029055259548,0.631913019916001,0.0608106061259134,0.641823601138057,0.0607485456724679,0.630266901503861,0.0592251075706705,0.645921961793795,0.0634519303713981,0.62695434223005,0.0627718590309901,0.635218805039967,0.0582647988954815
129,N1,hill_valley_without_noise_traintest,0.574217585692996,0.0593919524223453,0.649220972767918,0.0594726873981643,0.625314997967755,0.0628917659883844,0.613805717382468,0.0557034240496324,0.636031703021271,0.0601071897300758,0.632739466196992,0.0597982894915583,0.628607234792034,0.0573482209208664,0.620369868581493,0.0709072012717143,0.631913019916001,0.0608065310230322,0.636024928871427,0.0533160930383378,0.633552364178296,0.0632964005586222,0.640177482725918,0.0624587232297786,0.632753014496681,0.0589660165464664,0.645109063812492,0.0610338532938178,0.625314997967755,0.0617962097386619,0.634405907058664,0.0562672197943446
139,N1,hill_valley_without_noise_traintest,0.581635279772388,0.0566795946203786,0.645928735943639,0.0603591644095456,0.624508874136296,0.061079495624603,0.610506706408346,0.0575801324366699,0.630266901503861,0.0598561638193422,0.633572686627828,0.0563558766237588,0.631079799485165,0.055479942587665,0.622842433274624,0.0688593966238321,0.633552364178296,0.0661113316046418,0.638511041864246,0.0496178209840092,0.636864923452107,0.0623654199482907,0.640184256875762,0.0604493104251898,0.631093347784853,0.0602651390167118,0.640150386126541,0.0603522848644658,0.626148218398591,0.0576729898287587,0.6352391274895,0.05536369363117
149,N1,hill_valley_without_noise_traintest,0.579162715079258,0.0571895111644866,0.6442826175315,0.0548114678787837,0.622022761143476,0.0595865458240752,0.607207695434223,0.0572360673227427,0.632739466196992,0.0644214586318101,0.633586234927517,0.0556061660325767,0.626127895949058,0.0625673855161147,0.626148218398591,0.0698111322385615,0.633545590028451,0.064850158250202,0.636024928871427,0.0545821259016696,0.632759788646525,0.0602018628474195,0.638538138463623,0.0589841413250053,0.630287223953394,0.0591201639554201,0.638504267714402,0.0536244999162289,0.630266901503861,0.0611169740624144,0.635218805039967,0.0558888523550887
159,N1,hill_valley_without_noise_traintest,0.577516596667118,0.055517546322391,0.64344262295082,0.0596951816397622,0.622828884974936,0.0605945404277497,0.61051348055819,0.0594871608468674,0.633572686627828,0.059500072881415,0.631926568215689,0.0568756234064703,0.63107302533532,0.0613557542136428,0.626134670098903,0.0712652368905701,0.638483945264869,0.071192143471041,0.636045251320959,0.0489054632996784,0.636038477171115,0.0651635798847806,0.645955832543016,0.0583197537234385,0.626988212979271,0.0583385652325506,0.639330713995394,0.0526449979968712,0.62695434223005,0.0609313969511461,0.63355913832814,0.0606830428504859
169,N1,hill_valley_without_noise_traintest,0.578349817097954,0.0589899651613941,0.646741633924942,0.0585381042482009,0.626967890529739,0.0593498182579388,0.614625389513616,0.0581873004425848,0.635218805039967,0.0623293323291165,0.630293998103238,0.0583129339271308,0.622822110825091,0.0602497019524075,0.625342094567132,0.0670774179315688,0.636024928871427,0.0670450127686671,0.637691369733098,0.0495396932902832,0.636038477171115,0.0642251316005896,0.641830375287901,0.0593276835117044,0.631106896084541,0.0582772831378928,0.640990380707221,0.0529145669343603,0.623655331255927,0.0618470540176531,0.635225579189812,0.0551780349103868
179,N1,hill_valley_without_noise_traintest,0.576690150386127,0.0586199199628055,0.648408074786614,0.0579988276456899,0.62367565370546,0.059365864223752,0.611333152689338,0.0594830640798394,0.63439913290882,0.0620948955578639,0.632746240346836,0.06201229420033,0.627767240211353,0.061677330865209,0.626994987129115,0.064477714187322,0.636851375152418,0.0649161186848055,0.637684595583254,0.0518236508059625,0.637691369733098,0.0669780642540573,0.641830375287901,0.0579034989117252,0.628620783091722,0.0568782661700194,0.640983606557377,0.0560156867772371,0.626121121799214,0.0631999403587564,0.63355913832814,0.0581387062097284
189,N1,hill_valley_without_noise_traintest,0.575863704105135,0.0619226009298035,0.645935510093483,0.0529642840431253,0.628620783091722,0.0580709519116622,0.611333152689338,0.0599912261874171,0.633572686627828,0.059500072881415,0.63028044980355,0.0555864738641553,0.628593686492345,0.0618604151721984,0.629460777672402,0.0658662173667021,0.635212030890123,0.0633122174092833,0.640150386126541,0.0557733807340873,0.635212030890123,0.0639087416337532,0.639344262295082,0.0593625484416767,0.627807885110419,0.0535819413739045,0.640990380707221,0.0590166489155049,0.62695434223005,0.0652613660499854,0.636878471751795,0.0553257461733682
